1777593600000000,2257.51000000,2264.00000000,2257.21000000,2262.22000000,1417.06630000,1777594499999999,3205227.58749000,16108,1127.42360000,2550026.85746900,0
1777594500000000,2262.22000000,2266.00000000,2261.09000000,2262.09000000,1009.13790000,1777595399999999,2284279.88892100,12286,566.00250000,1281327.83254600,0
1777595400000000,2262.08000000,2263.95000000,2261.28000000,2263.70000000,551.44470000,1777596299999999,1247691.59518600,10356,283.45200000,641365.80919100,0
1777596300000000,2263.70000000,2265.63000000,2258.74000000,2260.00000000,835.49160000,1777597199999999,1890513.30959500,12264,371.45260000,840627.85768700,0
1777597200000000,2260.00000000,2265.21000000,2260.00000000,2263.78000000,557.50450000,1777598099999999,1261646.48450200,9830,280.51830000,634748.41735800,0
1777598100000000,2263.78000000,2265.58000000,2261.93000000,2262.56000000,615.11280000,1777598999999999,1392762.88665400,9162,258.50450000,585393.60497300,0
1777599000000000,2262.56000000,2266.02000000,2262.45000000,2265.86000000,1018.79730000,1777599899999999,2306462.79317300,9798,751.59920000,1701585.37601700,0
1777599900000000,2265.87000000,2270.56000000,2265.26000000,2267.75000000,2023.01560000,1777600799999999,4588863.40042600,20814,1199.24010000,2720185.52214300,0
1777600800000000,2267.75000000,2270.00000000,2265.73000000,2266.96000000,1009.96880000,1777601699999999,2290114.01726100,11307,475.98090000,1079429.38547300,0
1777601700000000,2266.97000000,2268.39000000,2265.00000000,2266.60000000,907.37900000,1777602599999999,2056515.83035200,7881,424.13290000,961303.59040200,0
1777602600000000,2266.61000000,2268.00000000,2265.02000000,2266.42000000,655.99200000,1777603499999999,1486960.37029400,7362,244.01100000,553121.01632500,0
1777603500000000,2266.42000000,2267.89000000,2265.30000000,2266.94000000,517.33640000,1777604399999999,1172588.35946100,7418,339.17330000,768757.62687700,0
1777604400000000,2266.94000000,2270.68000000,2266.25000000,2269.76000000,970.22100000,1777605299999999,2200862.19763400,10485,507.94540000,1152280.43635400,0
1777605300000000,2269.76000000,2295.00000000,2269.55000000,2284.93000000,11459.44810000,1777606199999999,26195011.62892400,94267,6289.07460000,14369561.44045000,0
1777606200000000,2284.93000000,2288.32000000,2279.52000000,2284.00000000,2163.24490000,1777607099999999,4942511.47879700,32641,958.78180000,2190988.19909600,0
1777607100000000,2283.99000000,2285.75000000,2281.74000000,2282.87000000,1213.53270000,1777607999999999,2771720.09636900,17860,577.80560000,1319768.06475700,0
1777608000000000,2282.87000000,2284.87000000,2281.13000000,2283.26000000,860.67940000,1777608899999999,1965208.22335100,14180,400.10220000,913527.50543500,0
1777608900000000,2283.26000000,2285.89000000,2277.56000000,2279.31000000,2360.52870000,1777609799999999,5387198.41978300,19376,675.06270000,1541085.40246900,0
1777609800000000,2279.31000000,2280.88000000,2277.70000000,2280.87000000,1047.04750000,1777610699999999,2386569.87490600,13677,337.25060000,768711.62061100,0
1777610700000000,2280.87000000,2281.31000000,2279.18000000,2280.12000000,850.25970000,1777611599999999,1938997.08268400,9317,350.21460000,798617.47899700,0
1777611600000000,2280.11000000,2286.75000000,2278.28000000,2284.55000000,914.42420000,1777612499999999,2087663.62281800,14062,533.17770000,1217325.56914900,0
1777612500000000,2284.55000000,2284.72000000,2282.10000000,2282.10000000,1078.51260000,1777613399999999,2462739.02374600,9205,406.80200000,928931.35574200,0
1777613400000000,2282.11000000,2284.02000000,2282.07000000,2284.02000000,411.94060000,1777614299999999,940378.19630300,6330,189.59160000,432786.72903500,0
1777614300000000,2284.02000000,2286.32000000,2282.96000000,2283.26000000,1083.29430000,1777615199999999,2475078.33401100,9004,296.69470000,677919.70097400,0
1777615200000000,2283.26000000,2286.66000000,2282.96000000,2284.84000000,1139.80910000,1777616099999999,2604429.38747600,11548,720.74990000,1646967.51025000,0
1777616100000000,2284.85000000,2286.41000000,2284.18000000,2284.26000000,829.37730000,1777616999999999,1895194.95508100,7558,264.10540000,603509.65580000,0
1777617000000000,2284.27000000,2285.72000000,2277.71000000,2280.38000000,1509.95250000,1777617899999999,3444265.98041100,16890,430.44880000,981966.06306700,0
1777617900000000,2280.37000000,2280.83000000,2272.09000000,2277.45000000,4650.84420000,1777618799999999,10586078.80574700,31774,1647.47610000,3751721.56603500,0
1777618800000000,2277.46000000,2279.76000000,2275.61000000,2277.59000000,1041.56400000,1777619699999999,2372231.72203400,13313,496.63900000,1131096.18737500,0
1777619700000000,2277.60000000,2278.72000000,2273.37000000,2274.14000000,1340.58270000,1777620599999999,3050356.65192500,15872,397.54610000,904642.50880100,0
1777620600000000,2274.13000000,2277.30000000,2273.14000000,2275.56000000,1982.24910000,1777621499999999,4510696.59727400,12626,775.79580000,1765264.83221200,0
1777621500000000,2275.56000000,2281.10000000,2275.56000000,2279.48000000,1810.80090000,1777622399999999,4127036.71257900,11960,970.71490000,2212327.30907000,0
1777622400000000,2279.50000000,2283.90000000,2277.44000000,2283.90000000,1154.45380000,1777623299999999,2632673.85118400,12951,782.16890000,1783838.43868200,0
1777623300000000,2283.90000000,2288.50000000,2283.15000000,2286.41000000,2575.34510000,1777624199999999,5887765.33661900,28487,1396.27140000,3191812.45690400,0
1777624200000000,2286.41000000,2286.99000000,2284.41000000,2284.97000000,972.41960000,1777625099999999,2222800.79070200,13237,431.27100000,985816.61081900,0
1777625100000000,2284.98000000,2287.11000000,2283.42000000,2286.92000000,1184.88480000,1777625999999999,2708364.98891100,9465,731.04200000,1671179.19000300,0
1777626000000000,2286.93000000,2287.10000000,2283.36000000,2285.60000000,1341.24180000,1777626899999999,3064917.42910100,13702,446.74140000,1020658.35109600,0
1777626900000000,2285.61000000,2285.61000000,2282.83000000,2284.58000000,723.01750000,1777627799999999,1651529.06443900,10558,299.01240000,682931.66595200,0
1777627800000000,2284.58000000,2284.58000000,2282.69000000,2283.79000000,617.47250000,1777628699999999,1409968.84381700,8290,332.25220000,758634.14607900,0
1777628700000000,2283.79000000,2283.79000000,2279.87000000,2282.07000000,923.76710000,1777629599999999,2107439.97003400,10164,348.78640000,795621.22409300,0
1777629600000000,2282.08000000,2282.08000000,2277.06000000,2278.74000000,1366.43150000,1777630499999999,3115836.26156500,10855,356.04440000,811530.47436300,0
1777630500000000,2278.74000000,2285.88000000,2278.73000000,2283.42000000,1181.64720000,1777631399999999,2697550.47282600,13652,732.44600000,1671974.75520600,0
1777631400000000,2283.42000000,2284.29000000,2279.92000000,2280.58000000,551.47670000,1777632299999999,1258374.27028300,8233,182.69320000,416761.46865300,0
1777632300000000,2280.58000000,2282.53000000,2280.24000000,2282.53000000,778.31830000,1777633199999999,1775751.22996800,6238,491.15040000,1120661.05259800,0
1777633200000000,2282.53000000,2283.90000000,2281.71000000,2283.90000000,544.40050000,1777634099999999,1242668.98926800,7928,241.74020000,551774.28672200,0
1777634100000000,2283.89000000,2293.00000000,2283.32000000,2284.82000000,2719.22140000,1777634999999999,6222492.99646400,23901,1157.74390000,2649613.02539300,0
1777635000000000,2284.83000000,2287.33000000,2284.38000000,2287.09000000,1093.08090000,1777635899999999,2498397.83714600,10941,513.98060000,1174803.80384600,0
1777635900000000,2287.09000000,2287.65000000,2283.37000000,2286.45000000,967.14020000,1777636799999999,2210478.27407100,11687,367.73670000,840407.12738000,0
1777636800000000,2286.46000000,2293.76000000,2284.15000000,2289.12000000,1928.77300000,1777637699999999,4413972.05453800,25598,996.51270000,2280759.63906600,0
1777637700000000,2289.12000000,2305.61000000,2288.92000000,2304.79000000,8200.88470000,1777638599999999,18857004.44517400,51948,5246.52320000,12061470.81457800,0
1777638600000000,2304.80000000,2311.49000000,2303.40000000,2304.07000000,8325.61550000,1777639499999999,19209767.87965400,52257,3959.39710000,9136189.30877600,0
1777639500000000,2304.07000000,2306.30000000,2301.16000000,2301.36000000,3512.61820000,1777640399999999,8092632.18647900,20381,1231.95810000,2838924.92228100,0
1777640400000000,2301.37000000,2315.07000000,2301.37000000,2311.79000000,4180.68750000,1777641299999999,9658128.73053400,36693,2499.57380000,5774344.47332200,0
1777641300000000,2311.79000000,2313.52000000,2307.23000000,2307.58000000,2168.34430000,1777642199999999,5009228.38274300,20360,763.55870000,1764098.31747300,0
1777642200000000,2307.59000000,2317.56000000,2305.89000000,2308.89000000,4169.85120000,1777643099999999,9640624.98338600,49254,2050.65520000,4741233.62363800,0
1777643100000000,2308.88000000,2324.00000000,2306.01000000,2318.22000000,9767.33710000,1777643999999999,22628337.56767600,65641,5414.57970000,12543979.90102800,0
1777644000000000,2318.22000000,2325.28000000,2316.59000000,2319.06000000,6596.24160000,1777644899999999,15307482.69942500,45296,3651.57960000,8474668.32316700,0
1777644900000000,2319.05000000,2321.00000000,2308.00000000,2309.28000000,6195.44440000,1777645799999999,14326569.62269000,34544,1127.44400000,2610019.22141600,0
1777645800000000,2309.26000000,2310.00000000,2301.42000000,2306.25000000,6042.97050000,1777646699999999,13930667.06681500,42496,3270.74940000,7538670.28573500,0
1777646700000000,2306.26000000,2311.88000000,2304.44000000,2308.04000000,1328.71450000,1777647599999999,3067661.27385200,25425,717.19870000,1655685.20161800,0
1777647600000000,2308.03000000,2310.52000000,2302.34000000,2309.87000000,2984.89480000,1777648499999999,6882601.89449300,33323,1568.29990000,3616781.88282800,0
1777648500000000,2309.86000000,2312.00000000,2307.08000000,2309.13000000,1326.85930000,1777649399999999,3064071.73019600,19505,457.54260000,1056740.28419300,0
1777649400000000,2309.13000000,2316.74000000,2309.01000000,2314.07000000,1990.75770000,1777650299999999,4605206.17709400,21747,1107.20240000,2561428.06694600,0
1777650300000000,2314.08000000,2314.52000000,2298.77000000,2307.64000000,6094.73020000,1777651199999999,14051234.53097000,41443,2635.22930000,6073343.52866900,0
1777651200000000,2307.64000000,2314.21000000,2305.21000000,2305.21000000,4747.70600000,1777652099999999,10968727.47389200,30759,1643.82800000,3798565.83584800,0
1777652100000000,2305.21000000,2308.68000000,2299.21000000,2303.27000000,5350.73820000,1777652999999999,12326794.98457700,39381,1805.40390000,4158807.67543000,0
1777653000000000,2303.26000000,2305.60000000,2299.40000000,2301.47000000,2726.25020000,1777653899999999,6276627.36371400,24568,1218.90830000,2806417.09957800,0
1777653900000000,2301.47000000,2305.78000000,2298.17000000,2301.94000000,1680.50580000,1777654799999999,3866788.13096500,21793,1090.69880000,2509512.54678300,0
1777654800000000,2301.95000000,2307.84000000,2298.71000000,2307.27000000,1364.54030000,1777655699999999,3141295.63510000,17580,781.54390000,1799251.57840000,0
1777655700000000,2307.27000000,2307.76000000,2301.97000000,2303.42000000,821.66520000,1777656599999999,1893716.90870800,14886,406.54690000,937047.00556200,0
