1775001600000000,2105.43000000,2106.88000000,2100.57000000,2102.25000000,2720.42590000,1775002499999999,5724026.21357700,40177,1463.23860000,3079445.36782300,0
1775002500000000,2102.26000000,2107.85000000,2097.32000000,2101.25000000,2411.20150000,1775003399999999,5068221.84926400,36043,1033.03730000,2171727.52149700,0
1775003400000000,2101.26000000,2103.52000000,2096.89000000,2103.51000000,1566.03410000,1775004299999999,3288333.11439300,27814,614.06430000,1289503.63622000,0
1775004300000000,2103.51000000,2117.79000000,2100.57000000,2114.72000000,4622.81090000,1775005199999999,9760327.85212500,60205,3144.57390000,6638632.59910500,0
1775005200000000,2114.73000000,2115.83000000,2104.74000000,2107.41000000,2330.62540000,1775006099999999,4916585.72493600,44101,904.75860000,1908221.09122300,0
1775006100000000,2107.42000000,2107.42000000,2099.85000000,2099.87000000,2465.59600000,1775006999999999,5183859.79660700,27246,1111.67780000,2337227.53451800,0
1775007000000000,2099.88000000,2102.48000000,2091.40000000,2096.72000000,4150.02200000,1775007899999999,8698957.86634500,45442,1787.52140000,3747415.77930100,0
1775007900000000,2096.73000000,2097.25000000,2092.18000000,2092.95000000,1620.00980000,1775008799999999,3393436.77165600,27626,640.11350000,1340776.46969600,0
1775008800000000,2092.94000000,2096.38000000,2088.70000000,2092.56000000,1870.73340000,1775009699999999,3915725.93249100,30544,821.81810000,1720450.32501600,0
1775009700000000,2092.55000000,2096.00000000,2082.08000000,2085.52000000,3275.51540000,1775010599999999,6839017.78268500,40258,1405.95310000,2935943.95619900,0
1775010600000000,2085.53000000,2090.80000000,2082.80000000,2088.17000000,1829.59150000,1775011499999999,3818195.57719200,33307,807.87870000,1686004.00634100,0
1775011500000000,2088.17000000,2091.47000000,2086.35000000,2088.45000000,1526.83760000,1775012399999999,3189766.49074400,26252,723.91850000,1512115.22593600,0
1775012400000000,2088.46000000,2106.88000000,2088.46000000,2101.24000000,3568.63150000,1775013299999999,7490159.56479700,49281,2621.31780000,5500887.91243600,0
1775013300000000,2101.24000000,2102.64000000,2096.86000000,2098.46000000,1493.65570000,1775014199999999,3135758.54736700,25359,455.10870000,955458.80895700,0
1775014200000000,2098.47000000,2101.53000000,2095.63000000,2100.72000000,889.73830000,1775015099999999,1866604.25338300,20546,394.19350000,827034.96293100,0
1775015100000000,2100.72000000,2106.88000000,2100.72000000,2102.91000000,1634.56930000,1775015999999999,3438926.17034900,25992,1092.29540000,2297849.01719600,0
1775016000000000,2102.91000000,2105.13000000,2100.35000000,2101.83000000,1675.72010000,1775016899999999,3522979.68419700,24145,522.31390000,1098162.08742100,0
1775016900000000,2101.82000000,2110.65000000,2100.72000000,2110.29000000,2495.19580000,1775017799999999,5258027.22596100,32431,1426.74070000,3006332.66625000,0
1775017800000000,2110.28000000,2111.93000000,2107.94000000,2109.95000000,1469.61570000,1775018699999999,3101065.03588300,26085,879.46710000,1855772.10148100,0
1775018700000000,2109.95000000,2116.46000000,2109.06000000,2111.26000000,2069.23790000,1775019599999999,4371101.07482700,27799,1213.07500000,2562772.64403700,0
1775019600000000,2111.26000000,2115.29000000,2106.42000000,2113.65000000,1813.95710000,1775020499999999,3825733.04351900,25192,800.80120000,1689288.82958800,0
1775020500000000,2113.64000000,2137.35000000,2112.52000000,2127.49000000,12445.02370000,1775021399999999,26469217.49030000,92982,7487.78520000,15924370.26097900,0
1775021400000000,2127.50000000,2131.46000000,2123.50000000,2125.64000000,3438.30840000,1775022299999999,7312747.18696400,43682,1582.26190000,3365745.94336200,0
1775022300000000,2125.64000000,2128.25000000,2122.51000000,2122.67000000,2377.93380000,1775023199999999,5053314.60111000,28536,1086.47670000,2309071.34792400,0
1775023200000000,2122.67000000,2144.00000000,2122.57000000,2138.22000000,8990.62170000,1775024099999999,19195206.86753100,75106,5949.49420000,12699405.41963900,0
1775024100000000,2138.21000000,2144.93000000,2135.10000000,2143.87000000,6282.97870000,1775024999999999,13448020.59190800,68837,3640.71080000,7792437.15862000,0
1775025000000000,2143.87000000,2155.19000000,2141.60000000,2154.92000000,10388.35960000,1775025899999999,22316527.75305200,78577,6691.15900000,14374915.68041400,0
1775025900000000,2154.91000000,2156.23000000,2146.84000000,2151.23000000,4986.70700000,1775026799999999,10726612.57064100,48183,2033.52430000,4375045.41184300,0
1775026800000000,2151.24000000,2158.00000000,2146.91000000,2149.66000000,6360.18690000,1775027699999999,13687615.13523400,59766,2177.35620000,4688255.28298400,0
1775027700000000,2149.65000000,2149.88000000,2137.71000000,2139.34000000,5397.69230000,1775028599999999,11563406.23918900,45743,1532.53550000,3282854.79006600,0
